date,voteno,bill,vote,mpid,first_name,surname,party,url
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40354,George,Mudie,Lab,http://publicwhip.com/mp.php?mpid=40354
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40356,Greg,Mulholland,LDem,http://publicwhip.com/mp.php?mpid=40356
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40214,David,Mundell,Con,http://publicwhip.com/mp.php?mpid=40214
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40529,Meg,Munn,Lab,http://publicwhip.com/mp.php?mpid=40529
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40642,Tessa,Munt,LDem,http://publicwhip.com/mp.php?mpid=40642
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40231,Jim,Murphy,Lab,http://publicwhip.com/mp.php?mpid=40231
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40612,Paul,Murphy,Lab,http://publicwhip.com/mp.php?mpid=40612
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40240,Ian,Murray,Lab,http://publicwhip.com/mp.php?mpid=40240
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40546,Sheryll,Murray,Con,http://publicwhip.com/mp.php?mpid=40546
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40562,Andrew,Murrison,Con,http://publicwhip.com/mp.php?mpid=40562
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40658,Lisa,Nandy,Lab,http://publicwhip.com/mp.php?mpid=40658
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40038,Pamela,Nash,Lab,http://publicwhip.com/mp.php?mpid=40038
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40127,Bob,Neill,Con,http://publicwhip.com/mp.php?mpid=40127
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40111,Brooks,Newmark,Con,http://publicwhip.com/mp.php?mpid=40111
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40616,Sarah,Newton,Con,http://publicwhip.com/mp.php?mpid=40616
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40505,Caroline,Nokes,Con,http://publicwhip.com/mp.php?mpid=40505
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40312,Jesse,Norman,Con,http://publicwhip.com/mp.php?mpid=40312
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,tellno,40134,David,Nuttall,Con,http://publicwhip.com/mp.php?mpid=40134
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40237,Stephen,O&#39;Brien,Con,http://publicwhip.com/mp.php?mpid=40237
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40230,Fiona,O&#39;Donnell,Lab,http://publicwhip.com/mp.php?mpid=40230
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40310,Matthew,Offord,Con,http://publicwhip.com/mp.php?mpid=40310
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,tellaye,40352,Eric,Ollerenshaw,Con,http://publicwhip.com/mp.php?mpid=40352
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40419,Chi,Onwurah,Lab,http://publicwhip.com/mp.php?mpid=40419
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40315,Guy,Opperman,Con,http://publicwhip.com/mp.php?mpid=40315
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40599,George,Osborne,Con,http://publicwhip.com/mp.php?mpid=40599
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40052,Sandra,Osborne,Lab,http://publicwhip.com/mp.php?mpid=40052
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40192,Richard,Ottaway,Con,http://publicwhip.com/mp.php?mpid=40192
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40681,Albert,Owen,Lab,http://publicwhip.com/mp.php?mpid=40681
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40545,James,Paice,Con,http://publicwhip.com/mp.php?mpid=40545
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40428,Ian,Paisley Jnr,DUP,http://publicwhip.com/mp.php?mpid=40428
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40608,Neil,Parish,Con,http://publicwhip.com/mp.php?mpid=40608
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40664,Priti,Patel,Con,http://publicwhip.com/mp.php?mpid=40664
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40444,Owen,Paterson,Con,http://publicwhip.com/mp.php?mpid=40444
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40510,Mark,Pawsey,Con,http://publicwhip.com/mp.php?mpid=40510
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40252,Teresa,Pearce,Lab,http://publicwhip.com/mp.php?mpid=40252
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40308,Michael,Penning,Con,http://publicwhip.com/mp.php?mpid=40308
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40657,John,Penrose,Con,http://publicwhip.com/mp.php?mpid=40657
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40119,Andrew,Percy,Con,http://publicwhip.com/mp.php?mpid=40119
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40165,Toby,Perkins,Lab,http://publicwhip.com/mp.php?mpid=40165
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40204,Claire,Perry,Con,http://publicwhip.com/mp.php?mpid=40204
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40535,Stephen,Phillips,Con,http://publicwhip.com/mp.php?mpid=40535
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40323,Bridget,Phillipson,Lab,http://publicwhip.com/mp.php?mpid=40323
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40116,Eric,Pickles,Con,http://publicwhip.com/mp.php?mpid=40116
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40598,Christopher,Pincher,Con,http://publicwhip.com/mp.php?mpid=40598
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40156,Daniel,Poulter,Con,http://publicwhip.com/mp.php?mpid=40156
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40220,Stephen,Pound,Lab,http://publicwhip.com/mp.php?mpid=40220
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40691,Lucy,Powell,Lab,http://publicwhip.com/mp.php?mpid=40691
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40124,Dawn,Primarolo,Lab,http://publicwhip.com/mp.php?mpid=40124
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40313,Mark,Prisk,Con,http://publicwhip.com/mp.php?mpid=40313
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40604,Mark,Pritchard,Con,http://publicwhip.com/mp.php?mpid=40604
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40566,John,Pugh,LDem,http://publicwhip.com/mp.php?mpid=40566
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40100,Yasmin,Qureshi,Lab,http://publicwhip.com/mp.php?mpid=40100
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40253,Dominic,Raab,Con,http://publicwhip.com/mp.php?mpid=40253
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40621,John,Randall,Con,http://publicwhip.com/mp.php?mpid=40621
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40287,Nick,Raynsford,Lab,http://publicwhip.com/mp.php?mpid=40287
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40502,Mark,Reckless,Con,http://publicwhip.com/mp.php?mpid=40502
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40667,John,Redwood,Con,http://publicwhip.com/mp.php?mpid=40667
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40183,Jamie,Reed,Lab,http://publicwhip.com/mp.php?mpid=40183
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40696,Steve,Reed,Lab,http://publicwhip.com/mp.php?mpid=40696
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,no,40441,Jacob,Rees-Mogg,Con,http://publicwhip.com/mp.php?mpid=40441
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40205,Simon,Reevell,Con,http://publicwhip.com/mp.php?mpid=40205
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40357,Rachel,Reeves,Lab,http://publicwhip.com/mp.php?mpid=40357
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40046,Alan,Reid,LDem,http://publicwhip.com/mp.php?mpid=40046
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40668,Emma,Reynolds,Lab,http://publicwhip.com/mp.php?mpid=40668
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40575,Jonathan,Reynolds,Lab,http://publicwhip.com/mp.php?mpid=40575
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40340,Malcolm,Rifkind,Con,http://publicwhip.com/mp.php?mpid=40340
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40292,Linda,Riordan,Lab,http://publicwhip.com/mp.php?mpid=40292
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40544,Margaret,Ritchie,SDLP,http://publicwhip.com/mp.php?mpid=40544
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40548,Andrew,Robathan,Con,http://publicwhip.com/mp.php?mpid=40548
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40409,Angus,Robertson,SNP,http://publicwhip.com/mp.php?mpid=40409
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40257,Hugh,Robertson,Con,http://publicwhip.com/mp.php?mpid=40257
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40275,John,Robertson,Lab,http://publicwhip.com/mp.php?mpid=40275
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40602,Laurence,Robertson,Con,http://publicwhip.com/mp.php?mpid=40602
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40186,Geoffrey,Robinson,Lab,http://publicwhip.com/mp.php?mpid=40186
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40430,Dan,Rogerson,LDem,http://publicwhip.com/mp.php?mpid=40430
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40504,Andrew,Rosindell,Con,http://publicwhip.com/mp.php?mpid=40504
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40371,Steve,Rotheram,Lab,http://publicwhip.com/mp.php?mpid=40371
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40412,Frank,Roy,Lab,http://publicwhip.com/mp.php?mpid=40412
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40278,Lindsay,Roy,Lab,http://publicwhip.com/mp.php?mpid=40278
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40622,Chris,Ruane,Lab,http://publicwhip.com/mp.php?mpid=40622
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40304,Amber,Rudd,Con,http://publicwhip.com/mp.php?mpid=40304
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40365,Joan,Ruddock,Lab,http://publicwhip.com/mp.php?mpid=40365
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40136,David,Ruffley,Con,http://publicwhip.com/mp.php?mpid=40136
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40180,Bob,Russell,LDem,http://publicwhip.com/mp.php?mpid=40180
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40381,David,Rutley,Con,http://publicwhip.com/mp.php?mpid=40381
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40611,Adrian,Sanders,LDem,http://publicwhip.com/mp.php?mpid=40611
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40556,Laura,Sandys,Con,http://publicwhip.com/mp.php?mpid=40556
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40271,Anas,Sarwar,Lab,http://publicwhip.com/mp.php?mpid=40271
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40693,Andy,Sawford,Lab,http://publicwhip.com/mp.php?mpid=40693
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40328,Lee,Scott,Con,http://publicwhip.com/mp.php?mpid=40328
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40480,Alison,Seabeck,Lab,http://publicwhip.com/mp.php?mpid=40480
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40557,Andrew,Selous,Con,http://publicwhip.com/mp.php?mpid=40557
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40586,Jim,Shannon,DUP,http://publicwhip.com/mp.php?mpid=40586
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40643,Grant,Shapps,Con,http://publicwhip.com/mp.php?mpid=40643
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40493,Alok,Sharma,Con,http://publicwhip.com/mp.php?mpid=40493
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40221,Virendra,Sharma,Lab,http://publicwhip.com/mp.php?mpid=40221
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40325,Barry,Sheerman,Lab,http://publicwhip.com/mp.php?mpid=40325
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40245,Alec,Shelbrooke,Con,http://publicwhip.com/mp.php?mpid=40245
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40040,Richard,Shepherd,Con,http://publicwhip.com/mp.php?mpid=40040
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40473,Jim,Sheridan,Lab,http://publicwhip.com/mp.php?mpid=40473
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40380,Gavin,Shuker,Lab,http://publicwhip.com/mp.php?mpid=40380
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40103,Mark,Simmonds,Con,http://publicwhip.com/mp.php?mpid=40103
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40620,David,Simpson,DUP,http://publicwhip.com/mp.php?mpid=40620
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40126,Keith,Simpson,Con,http://publicwhip.com/mp.php?mpid=40126
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40110,Marsha,Singh,Lab,http://publicwhip.com/mp.php?mpid=40110
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40347,Chris,Skidmore,Con,http://publicwhip.com/mp.php?mpid=40347
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40098,Dennis,Skinner,Lab,http://publicwhip.com/mp.php?mpid=40098
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40295,Andy,Slaughter,Lab,http://publicwhip.com/mp.php?mpid=40295
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40471,Andrew,Smith,Lab,http://publicwhip.com/mp.php?mpid=40471
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40476,Angela,Smith,Lab,http://publicwhip.com/mp.php?mpid=40476
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40458,Chloe,Smith,Con,http://publicwhip.com/mp.php?mpid=40458
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40188,Henry,Smith,Con,http://publicwhip.com/mp.php?mpid=40188
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40534,Julian,Smith,Con,http://publicwhip.com/mp.php?mpid=40534
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40094,Nick,Smith,Lab,http://publicwhip.com/mp.php?mpid=40094
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40482,Owen,Smith,Lab,http://publicwhip.com/mp.php?mpid=40482
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40645,Robert,Smith,LDem,http://publicwhip.com/mp.php?mpid=40645
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40397,Nicholas,Soames,Con,http://publicwhip.com/mp.php?mpid=40397
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40130,Anna,Soubry,Con,http://publicwhip.com/mp.php?mpid=40130
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40359,Peter,Soulsby,Lab,http://publicwhip.com/mp.php?mpid=40359
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40632,John,Spellar,Lab,http://publicwhip.com/mp.php?mpid=40632
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40391,Caroline,Spelman,Con,http://publicwhip.com/mp.php?mpid=40391
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40530,Mark,Spencer,Con,http://publicwhip.com/mp.php?mpid=40530
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40609,John,Stanley,Con,http://publicwhip.com/mp.php?mpid=40609
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40475,Andrew,Stephenson,Con,http://publicwhip.com/mp.php?mpid=40475
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40149,John,Stevenson,Con,http://publicwhip.com/mp.php?mpid=40149
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40066,Bob,Stewart,Con,http://publicwhip.com/mp.php?mpid=40066
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40404,Iain,Stewart,Con,http://publicwhip.com/mp.php?mpid=40404
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40477,Rory,Stewart,Con,http://publicwhip.com/mp.php?mpid=40477
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40090,Jack,Straw,Lab,http://publicwhip.com/mp.php?mpid=40090
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40558,Gary,Streeter,Con,http://publicwhip.com/mp.php?mpid=40558
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40155,Mel,Stride,Con,http://publicwhip.com/mp.php?mpid=40155
